"teff","logg","feh","alphafe","bcg"
6200,0.5,-2.5,0,-0.1
6200,0.5,-2.5,0.4,-0.099
6200,0.5,-3,0.4,-0.103
6200,0.5,-3.5,0,-0.106
6200,0.5,-3.5,0.4,-0.105
6200,0.5,-4,0,-0.107
6200,0.5,-4,0.4,-0.107
6200,0.5,-4.5,0,-0.108
6200,0.5,-4.5,0.4,-0.109
6200,0.5,-5,0,-0.109
6200,0.5,-5,0.4,-0.109
6200,1,0,0,-0.049
6200,1,0.25,0,-0.038
6200,1,0.5,0,-0.027
6200,1,0.75,0,-0.016
6200,1,1,0,-0.006
6200,1,-0.25,0,-0.06
6200,1,-0.25,0.1,-0.059
6200,1,-0.75,0,-0.079
6200,1,-0.75,0.3,-0.076
6200,1,-1,0,-0.087
6200,1,-1,0.4,-0.084
6200,1,-1.5,0.4,-0.098
6200,1,-2,0,-0.109
6200,1,-2.5,0,-0.115
6200,1,-2.5,0.4,-0.114
6200,1,-3,0,-0.119
6200,1,-3,0.4,-0.119
6200,1,-3.5,0.4,-0.121
6200,1,-4,0,-0.124
6200,1,-4.5,0,-0.125
6200,1,-4.5,0.4,-0.126
6200,1,-5,0,-0.125
6200,1,-5,0.4,-0.125
6200,1.5,0,0,-0.058
6200,1.5,0.25,0,-0.045
6200,1.5,0.5,0,-0.033
6200,1.5,0.75,0,-0.021
6200,1.5,1,0,-0.009
6200,1.5,-0.25,0,-0.07
6200,1.5,-0.25,0.1,-0.069
6200,1.5,-0.75,0,-0.091
6200,1.5,-0.75,0.3,-0.089
6200,1.5,-1,0,-0.101
6200,1.5,-1,0.4,-0.097
6200,1.5,-1.5,0,-0.116
6200,1.5,-1.5,0.4,-0.113
6200,1.5,-2,0,-0.126
6200,1.5,-2,0.4,-0.125
6200,1.5,-2.5,0,-0.133
6200,1.5,-2.5,0.4,-0.132
6200,1.5,-3,0,-0.138
6200,1.5,-3,0.4,-0.137
6200,1.5,-3.5,0.4,-0.141
6200,1.5,-4,0,-0.143
6200,1.5,-4,0.4,-0.143
6200,1.5,-4.5,0,-0.144
6200,1.5,-4.5,0.4,-0.146
6200,1.5,-5,0,-0.145
6200,1.5,-5,0.4,-0.145
6200,2,0,0,-0.067
6200,2,0.25,0,-0.053
6200,2,0.5,0,-0.039
6200,2,0.75,0,-0.026
6200,2,1,0,-0.013
6200,2,-0.25,0,-0.081
6200,2,-0.25,0.1,-0.079
6200,2,-0.5,0,-0.093
6200,2,-0.5,0.2,-0.091
6200,2,-0.75,0,-0.105
6200,2,-0.75,0.3,-0.102
6200,2,-1,0,-0.116
6200,2,-1,0.4,-0.112
6200,2,-1.5,0,-0.134
6200,2,-1.5,0.4,-0.131
6200,2,-2,0,-0.145
6200,2,-2,0.4,-0.144
6200,2,-2.5,0,-0.154
6200,2,-2.5,0.4,-0.153
6200,2,-3,0,-0.159
6200,2,-3,0.4,-0.158
6200,2,-3.5,0,-0.163
6200,2,-3.5,0.4,-0.162
6200,2,-4,0,-0.165
6200,2,-4,0.4,-0.164
6200,2,-4.5,0,-0.166
6200,2,-4.5,0.4,-0.168
6200,2,-5,0,-0.167
6200,2,-5,0.4,-0.167
6200,2.5,0,0,-0.076
6200,2.5,0.25,0,-0.061
6200,2.5,0.5,0,-0.046
6200,2.5,0.75,0,-0.031
6200,2.5,1,0,-0.017
6200,2.5,-0.25,0,-0.092
